id,Reserve.Location,Code.Loc.Snap,Site.Original,Camera.Site.Concatenate,Camera.Site.Std,Setup.Date,Setup.Time,Lat_Y,Long_X,Cam.Brand,Flash,Cam.Serial.No,Height,Fixture,DRXN,IMG# N,IMG# E,IMG# S,IMG# W,IMG# CT,Habitat.Descriptor,Shade,Visib.1,Visib.1,Visib.1,SITE_ID,Dist.Tree.1,Dist.Tree.2,Dist.Tree.3,Dist.Tree.4,Dist.Tree.5,Dist.Tree.6,Dist.Tree.7,Dist.Tree.8,Dist.Tree.9,Dist.Tree.10,Dist.Road,Dist.Water,Dist.Outcrop,Dist.Trail,Gral.Comments,other.cols.WATER (Km)P,other.cols.in.metadata2,Setup.Date.Original,Management.Type,Official.Name,Country,Province,Municipality,Vegetation,Biome,Elevation
63,Blouberg,BLO,D06,BLO_D06,BLO_D06,2018-07-21,,-23.01625,29.13517,Cuddeback Ambush,White - Strobe,SN134716002777,TREE,S,,,,,,,TALL CLOSED SHRUBLAND,3,,,,D06,,,,,,,,,,,,,,,,,,21/07/2018,Provintial Reserve,Blouberg Nature Reserve,South Africa,Limpopo,Blouberg,MIXED BUSHVELD,Savanna,892
64,Blouberg,BLO,D07,BLO_D07,BLO_D07,2018-07-21,,-23.018,29.15358,Cuddeback Ambush,White - Strobe,SN134716002763,TREE,S,,,,,,,SHORT OPEN SHRUBLAND,1,,,,D07,,,,,,,,,,,,,,,,,,21/07/2018,Provintial Reserve,Blouberg Nature Reserve,South Africa,Limpopo,Blouberg,MIXED BUSHVELD,Savanna,892
65,Blouberg,BLO,E04,BLO_E04,BLO_E04,2018-07-21,,-23.04084,29.09424,Cuddeback Ambush,White - Strobe,SN134716002768,TREE,S,,,,,,,TALL SEMI-CLOSED WOODLAND,1,,,,E04,,,,,,,,,,,,,,,,,,21/07/2018,Provintial Reserve,Blouberg Nature Reserve,South Africa,Limpopo,Blouberg,MIXED BUSHVELD,Savanna,892
66,Camdeboo,CDB,A05,CDB_A05,CDB_A05,2018-07-24,11:38,-32.17137,24.49324,Cuddeback,Strobe,134716002731,60,Tree,W,163,164,165,166,167,Woody Acacia area,1,21,28,56,A05,10,12,17,19,21,18,16,20,26,19,35,,35,5,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,914
67,Camdeboo,CDB,A06,CDB_A06,CDB_A06,2018-07-24,11:09,-32.17247,24.51197,Cuddeback,Strobe,134716002729,30,Tree,S,158,159,160,161,162,Drainage line,3,6,1,100,A06,6,7,90,103,27,32,68,77,117,34,13,,90,1,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,827
68,Camdeboo,CDB,B04,CDB_B04,CDB_B04,2018-07-25,8:02,-32.18986,24.47395,Cuddeback,Strobe,134716002736,40,Tree,N,193,194,195,196,197,Open Shrubland with few Acacia,3,11,1,1,B04,11,15,16,18,22,19,27,32,51,30,110,,1500,5,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,914
69,Camdeboo,CDB,B06,CDB_B06,CDB_B06,2018-07-24,12:15,-32.18760,24.51084,Cuddeback,Strobe,134716002730,70,Tree,NW,168,169,170,171,172,Acacia thicket,2,8,2,1,B06,1,1,1,1,2,2,3,3,4,4,20,,1500,4,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,827
70,Camdeboo,CDB,B07,CDB_B07,CDB_B07,2018-07-24,10:02,-32.19009,24.53279,Cuddeback,Strobe,134716002728,70,Tree,SW,153,154,155,156,157,Acacia thicket,3,14,3,4,B07,4,4,5,5,6,9,8,11,9,8,40,,1500,4,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,827
71,Camdeboo,CDB,C03,CDB_C03,CDB_C03,2018-07-25,9:10,-32.20811,24.45247,Cuddeback,Strobe,134716002726,50,Tree,SW,205,206,207,208,209,Open Shrubland with few Acacia,2,12,6,104,C03,6,12,27,42,13,46,38,15,22,15,55,,208,6,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,914
72,Camdeboo,CDB,C04,CDB_C04,CDB_C04,2018-07-25,8:42,-32.20655,24.47070,Cuddeback,Strobe,134716002724,70,Pole,NW,198,199,200,201,202,Open Shrubalnd,0,1500,202,72,C04,116,212,189,112,217,264,201,245,284,265,57,,1500,1,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,914
73,Camdeboo,CDB,C05,CDB_C05,CDB_C05,2018-07-24,13:02,-32.20943,24.49503,Cuddeback,Strobe,134716002734,50,Pole,W,173,174,175,176,177,Open shrubland,0,109,310,103,C05,105,110,158,165,190,187,180,188,180,180,340,,1500,1,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,914
74,Camdeboo,CDB,C06,CDB_C06,CDB_C06,2018-07-25,15:02,-32.20034,24.50242,Cuddeback,Strobe,134716002718,60,Tree,SE,248,249,250,251,252,Dry outer dam,1,10,3,4,C06,8,25,31,17,51,56,48,52,45,73,300,,1500,2,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,827
75,Camdeboo,CDB,C07,CDB_C07,CDB_C07,2018-07-24,9:15,-32.20910,24.53523,Cuddeback,Strobe,134716002725,70,Tree,S,147,148,149,150,151,Edge of woody area and border of dam,1,39,20,26,C07,18,20,24,39,25,33,38,45,40,47,74,,1500,3,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE CENTRAL LOWER KAROO,Nama Karoo,827
76,Camdeboo,CDB,D02,CDB_D02,CDB_D02,2018-07-25,10:01,-32.22839,24.43369,Cuddeback,Strobe,134716002723,60,Tree,W,212,213,214,215,216,Rocky valley,4,31,4,20,D02,3,4,4,7,7,7,1,26,18,23,46,,35,2,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,914
77,Camdeboo,CDB,D03,CDB_D03,CDB_D03,2018-07-25,11:48,-32.22736,24.44981,Cuddeback,Strobe,134716002677,50,Pole,SW,222,223,224,225,226,Shrub valley,0,70,27,32,D03,11,10,21,20,16,21,61,8,46,34,26,,92,1,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Nama Karoo,914
78,Camdeboo,CDB,D04,CDB_D04,CDB_D04,2018-07-25,14:18,-32.22676,24.46939,Cuddeback,Strobe,134716002722,70,Pole,SE,243,244,245,246,247,Open shrubland,3,57,233,147,D04,55,60,60,87,42,54,55,65,73,88,115,,497,2,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,914
79,Camdeboo,CDB,D05,CDB_D05,CDB_D05,2018-07-24,14:43,-32.22937,24.49467,Cuddeback,Strobe,134716002733,90,Tree,SW,188,189,190,191,192,Steep hillside,4,4,1,1,D05,1,2,1,1,2,1,2,3,3,4,12,,0,2,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Thicket,914
80,Camdeboo,CDB,D06,CDB_D06,CDB_D06,2018-07-24,13:20,-32.22834,24.51313,Cuddeback,Strobe,134716002735,60,Tree,W,178,179,180,181,182,Drainage line,3,10,8,7,D06,1,3,10,7,6,14,16,21,13,21,58,,11,4,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,827
81,Camdeboo,CDB,E02,CDB_E02,CDB_E02,2018-07-25,10:44,-32.24827,24.42660,Cuddeback,Strobe,134716002727,50,Tree,NE,217,218,219,220,221,Woody hill,3,34,4,21,E02,13,11,36,51,70,21,26,37,45,33,200,,0,3,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,914
82,Camdeboo,CDB,E03,CDB_E03,CDB_E03,2018-07-25,13:11,-32.24911,24.45199,Cuddeback,Strobe,134716002719,70,Pole,NW,233,234,235,236,237,Riverine woody area,2,2,10,10,E03,6,5,2,6,7,6,8,12,15,17,14,,57,1,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,914
83,Camdeboo,CDB,E04,CDB_E04,CDB_E04,2018-07-25,12:23,-32.24738,24.46918,Cuddeback,Strobe,134716002721,50,Tree,SE,232,228,229,230,231,Thicket/woody drainage line,1,7,4,2,E04,4,4,9,15,16,5,6,7,10,8,22,,0,4,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,914
84,Camdeboo,CDB,E05,CDB_E05,CDB_E05,2018-07-24,14:15,-32.24815,24.49102,Cuddeback,Strobe,134716002738,70,Tree,E,183,184,185,186,187,Hillside,1,7,7,9,E05,3,7,6,8,8,10,10,11,13,13,14,193,0,2,,,,24-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,914
85,Camdeboo,CDB,F03,CDB_F03,CDB_F03,2018-07-25,13:38,-32.26460,24.44894,Cuddeback,Strobe,134716002720,70,Tree,S,238,239,240,241,242,Eroded open valley,4,31,20,19,F03,13,20,21,17,19,15,20,11,10,8,100,,51,4,,,,25-Jul-2018,National Park ,Camdeboo National Park,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Thicket,855
86,DeNuk,DNK,A01,DNK_A01,DNK_A01,2019-10-18,10:12,-32.37001,24.73197,Cuddeback,Black,1231A6007358,60,Tree,N,7739,7740,7742,7741,7738,Thicket,2,9.5,5.5,4.7,A01,3,4,5,7.3,3,6.7,6.9,5.1,7,10.4,51,,303,1,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Grassland,1024
87,DeNuk,DNK,A02,DNK_A02,DNK_A02,2019-10-18,10:52,-32.36477,24.70981,Cuddeback,Black,1231A6007367,30,Tree,W/NW,7744,7745,7746,7747,7743,Drainage,1,6.1,5,4,A02,7.4,5,3,5.2,9.6,6.1,11.5,5.4,10.7,11.1,63,,98,1,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,KARROID DANTHONIA MOUNTAIN VELD,Thicket,1024
88,DeNuk,DNK,A03,DNK_A03,DNK_A03,2019-10-18,,-32.35109,24.69215,Cuddeback,Black,1231A6004008,50,Tree,NE,7749,7750,7751,7752,7748,Drainage,2,7.4,4,3,A03,6.8,7.2,4,5,6.8,5.5,6,8.7,6.3,5.7,35,,4,1,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,1024
89,DeNuk,DNK,B03,DNK_B03,DNK_B03,2019-10-18,13:31,-32.36463,24.67498,Cuddeback,Black,123A6007367,55,Tree,N/NE,7754,7755,7756,7757,7753,Spekboom,1,7.5,3,10.3,B03,1,2.5,2,2,4,4.5,5,5.9,3,6.7,38,,,1,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,KARROID DANTHONIA MOUNTAIN VELD,Thicket,1024
90,DeNuk,DNK,B04,DNK_B04,DNK_B04,2019-10-18,14:07,-32.35036,24.65845,Cuddeback,Black,123A6014189,60,Tree,,7759,7760,7761,7762,7758,Thicket,2,20.2,5,5,B04,11.2,4,3,6.2,11.6,26.5,6.1,15.6,12.8,14.2,20,,,1,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,SUCCULENT MOUNTAIN SCRUB(SPEKBOOMVELD),Thicket,761
91,DeNuk,DNK,A04,DNK_A04,DNK_A04,2019-10-18,17:23,-32.33187,24.69245,Cuddeback,Black,123A6004294,45,Tree,,7764,7765,7766,7767,7763,Shrubland,1,59.8,24,28.4,A04,7.6,7.2,10,24.9,12.9,26.4,19.1,29.8,1,30,32,,81.5,5,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Thicket,1196
92,DeNuk,DNK,A05,DNK_A05,DNK_A05,2019-10-18,17:58,-32.33761,24.67384,Cuddeback,Black,1231601182,40,Tree,,7769,7770,7771,7772,7768,Thicket,1,5,7.2,2,A05,1.5,1,2.5,2,2,4.5,4.5,5,6,3,28,,,1,,,,18-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,1024
93,DeNuk,DNK,B05,DNK_B05,DNK_B05,2019-10-19,16:36,-32.34271,24.64322,Cuddeback,Black,1231A6004291,35,Tree,,on Emma's phone,,,,,Open shrubland,1,13,76,6,B05,8.2,17.8,5,10.8,12,13,10,11,18,19,37,,2km,1,,,,19-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,761
94,DeNuk,DNK,C05,DNK_C05,DNK_C05,2019-10-19,17:30,-32.33185,24.63214,Cuddeback,Black,123A6004297,40,Tree,,,,,,,Open shrubland,1,8.7,15.2,3,C05,15,14.5,2,1,1,3,2,3,32.9,7.2,31.7,,2km,1,,,,19-Oct-2019,Farm (private),DeNuk,South Africa,Eastern Cape,Camdeboo,FALSE KARROID BROKEN VELD,Nama Karoo,1002
95,DeHoop,DHP,DA06,DHP_DA06,DHP_DA06,2018-09-06,15:19,-34.39777,20.53871,Cuddeback,White -Strobe,1347I6002866,70,Tree,S,396,397,398,399,400,Open field,3,231,104,6,A06,6,8,7,7,8,10,10,10,10,10,100,,393,,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,201
96,DeHoop,DHP,DB06,DHP_DB06,DHP_DB06,2018-09-07,10:42,-34.41365,20.53245,Cuddeback,White -Strobe,1347I6002871,50,Pole,S,401,402,403,404,405,Fynbos ,1,3,1,3,B06,1,1,1,2,2,2,3,3,4,4,15,,,1,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,201
97,DeHoop,DHP,DB08,DHP_DB08,DHP_DB08,2018-09-07,9:25,-34.41251,20.58089,Cuddeback,White -Strobe,1347I6002862,50,Pole,SSW,539,540,541,542,543,Fynbos ,,,,,B08,1,3,10,9,6,12,3,5,5,9,26,,500,,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,201
98,DeHoop,DHP,DB09,DHP_DB09,DHP_DB09,2018-09-07,9:40,-34.41505,20.60588,Cuddeback,White -Strobe,1347I6002870,50,Pole,NE,544,545,546,547,548,Fynbos ,,,,,B09,2,7,8,15,8,12,5,2,8,16,47,,147,,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,155
99,DeHoop,DHP,DC01,DHP_DC01,DHP_DC01,2018-09-06,8:49,-34.43370,20.41113,Cuddeback,White -Strobe,1347I6002860,50,Pole,NE,356,357,358,359,360,Fynbos ,2,3,1,1,C01,1,1,2,3,4,4,5,5,6,6,25,,600,,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,49
100,DeHoop,DHP,DC07,DHP_DC07,DHP_DC07,2018-09-07,11:16,-34.43589,20.54780,Cuddeback,White -Strobe,1347I6002859,50,Tree,S,549,550,551,552,553,Fynbos ,,,,,C07,1,1,2,3,3,4,5,5,8,7,1,,,,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,100
101,DeHoop,DHP,DD01,DHP_DD01,DHP_DD01,2018-09-06,9:37,-34.45163,20.40923,Cuddeback,White -Strobe,1347I6002864,60,Pole,S,361,362,363,364,365,Open Fynbos,1,10,7,7,D01,1,2,2,6,6,7,7,11,10,10,37,,1500,1,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,49
102,DeHoop,DHP,DD02,DHP_DD02,DHP_DD02,2018-09-06,14:23,-34.45095,20.43366,Cuddeback,White -Strobe,1347I6002868,60,Pole,SW,391,392,393,394,395,Open Fynbos shrubland,0,13,9,7,D02,1,2,2,4,4,6,6,6,8,7,40,,363,1,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,55
103,DeHoop,DHP,DD03,DHP_DD03,DHP_DD03,2018-09-07,13:01,-34.44418,20.45724,Cuddeback,White -Strobe,1347I6002872,60,Tree,SE,569,570,571,572,573,Restiods,,,,,D03,7,6,2,6,7,11,8,10,12,12,50,,,,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,55
104,DeHoop,DHP,DD04,DHP_DD04,DHP_DD04,2018-09-07,12:38,-34.45094,20.48432,Cuddeback,White -Strobe,1347I6002879,60,Pole,SSW,564,565,566,567,568,Restiods,,,,,D04,7,13,25,12,16,18,13,16,14,24,5,,,,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,55
105,DeHoop,DHP,DD05,DHP_DD05,DHP_DD05,2018-09-07,12:12,-34.45230,20.50658,Cuddeback,White -Strobe,1347I6002874,50,Pole,SW,559,560,561,562,563,Restiods,,,,,D05,6,7,8,14,8,16,22,15,26,30,14,,,,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,100
106,DeHoop,DHP,DD06,DHP_DD06,DHP_DD06,2018-09-07,11:44,-34.44623,20.52686,Cuddeback,White -Strobe,1347I6002865,50,Pole,NW,554,555,556,557,558,Fynbos ,,,,,D06,2,2,1,2,2,1,1,2,3,3,6,,,1,"DHP reports contain Overberg, so careful, filter depending on question",,,07-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,100
107,DeHoop,DHP,DE01,DHP_DE01,DHP_DE01,2018-09-06,11:05,-34.47147,20.40633,Cuddeback,White -Strobe,1347I6002861,70,Tree,SE,371,372,373,374,375,Fynbos ,1,3,1,3,E01,3,3,5,4,5,8,9,5,6,7,35,,200,1,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,49
108,DeHoop,DHP,DE02,DHP_DE02,DHP_DE02,2018-09-06,12:01,-34.47276,20.43193,Cuddeback,White -Strobe,1347I6002858,60,Tree,S,574,575,576,577,578,Open Fynbos,,,,,E02,12,117,21,226,137,64,130,183,313,55,200,,250,,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,55
109,DeHoop,DHP,DE03,DHP_DE03,DHP_DE03,2018-09-06,12:41,-34.47203,20.45828,Cuddeback,White -Strobe,1347I6002867,40,Pole,NE,376,377,378,379,380,Open Fynbos,0,30,17,11,E03,88,89,88,109,83,116,107,97,113,125,49,,87,,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Thicket,55
110,DeHoop,DHP,DE04,DHP_DE04,DHP_DE04,2018-09-06,13:10,-34.47553,20.48403,Cuddeback,White -Strobe,1347I6002863,70,Pole,NW,381,382,383,384,385,Used Fynbos,0,3,5,4,E04,1,2,2,3,3,4,5,5,6,6,6,,50,,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Thicket,55
111,DeHoop,DHP,DE05,DHP_DE05,DHP_DE05,2018-09-06,13:26,-34.47501,20.50598,Cuddeback,White -Strobe,1347I6002869,50,Pole,E,386,387,388,389,390,Fynbos ,0,3,5,1,E05,8,5,9,9,8,5,9,13,14,12,16,,93,,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Thicket,100
112,DeHoop,DHP,DF02,DHP_DF02,DHP_DF02,2018-09-06,10:13,-34.49241,20.42927,Cuddeback,White -Strobe,1347I6002854,60,Pole,S,366,367,368,369,370,Dunefield Fynbos,0,2,1,1,F02,1,1,2,2,2,3,3,4,4,4,20,,1500,1,"DHP reports contain Overberg, so careful, filter depending on question",,,06-Sep-2018,Provintial Reserve,DeHoop Nature Reserve,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Thicket,55
113,DeHoop,DHP,DWA01,DHP_DWA01,,,,-34.44844,20.40918,Cuddeback,White -Strobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,DeHoop,DHP,DWA02,DHP_DWA02,,,,-34.45562,20.41183,Cuddeback,White -Strobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,DeHoop,DHP,DWA03,DHP_DWA03,,,,-34.37267,20.49866,Cuddeback,White -Strobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,DeHoop,DHP,DWA04,DHP_DWA04,,,,-34.37179,20.50882,Cuddeback,White -Strobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Overberg ,DHP,OF01,DHP_OF01,OVE_F01,2018-09-05,12:30,-34.40978,20.30519,Cuddeback,White -IR,11339E6004698,50,Tree,S,341,342,343,344,345,Kloof,3,3,1,1,F01,4,3,4,5,7,10,13,15,13,14,475,775,0,1,"Overberg is in the same report of DHP, so careful, filter depending on question",,,05-Sep-2018,Multiple land uses,,South Africa,Western Cape,Swellendam,COASTAL RENOSTERBOSVELD,Fynbos,89
118,Overberg ,DHP,OF01,DHP_OF01,OVE_F02,2018-09-05,11:25,-34.42601,20.32062,Cuddeback,White -IR,11339E6004699,60,Pole,WNW,336,337,338,339,340,Fynbos kloof,1,1,1,3,F02,1,1,1,1,2,2,2,2,3,3,5,,26,1,"Overberg is in the same report of DHP, so careful, filter depending on question",,,05-Sep-2018,Multiple land uses,,South Africa,Western Cape,Cape Agulhas,COASTAL RENOSTERBOSVELD,Fynbos,94
119,Overberg ,DHP,OF03,DHP_OF03,OVE_F03,2018-09-04,17:00,-34.43344,20.35029,Cuddeback,White -IR,11339E6000784,40,Pole,NNE,321,322,323,324,325,Burned Fynbos Shrubland,0,9,5,3,F03,3,5,4,4,5,6,6,7,7,8,25, ,50,1,"Overberg is in the same report of DHP, so careful, filter depending on question",,,04-Sep-2018,Multiple land uses,,South Africa,Western Cape,Cape Agulhas,COASTAL MACCHIA,Fynbos,89
120,Overberg ,DHP,OF04,DHP_OF04,OVE_F04,2018-09-05,10:17,-34.41072,20.32211,Cuddeback,White -IR,11339E6004694,60,Tree,NW,331,332,333,334,335,Hillside slope,3,,,,F04,2,3,4,4,4,5,5,6,6,6,20,500,0,1,"Overberg is in the same report of DHP, so careful, filter depending on question",,,05-Sep-2018,Multiple land uses,,South Africa,Western Cape,Cape Agulhas,COASTAL RENOSTERBOSVELD,Fynbos,94
121,Overberg ,DHP,OA01,DHP_OA01,OVE_A01,2018-09-05,16:33,-34.32706,20.32830,Cuddeback,White -IR,11339E6000749,50,Pole,W ,351,352,353,354,355,Renosterveld. Hill top,0,6,5,19,A01,22,23,24,24,30,80,75,95,1500,1500,360,,0,,"Overberg is in the same report of DHP, so careful, filter depending on question",,,05-Sep-2018,Multiple land uses,,South Africa,Western Cape,Cape Agulhas,COASTAL RENOSTERBOSVELD,Fynbos,49
122,Overberg ,DHP,OA02,DHP_OA02,OVE_A02,2018-09-05,8:41,-34.35286,20.30352,Cuddeback,White -IR,11339E6003874,50,Pole,SSW,326,327,328,329,330,Drainage line/ kloof; Fynbos,0,4,1,1,A02,3,3,4,4,4,5,5,5,6,6,105,700,0,1,"Overberg is in the same report of DHP, so careful, filter depending on question",,,05-Sep-2018,Multiple land uses,,South Africa,Western Cape,Swellendam,COASTAL RENOSTERBOSVELD,Fynbos,94
123,Overberg ,DHP,OA03,DHP_OA03,,,,-34.24040,20.29520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Overberg ,DHP,OB01,DHP_OB01,OVE_B01,2018-09-05,14:50,-34.34756,20.35561,Cuddeback,White -IR,11339E6004695,70,Pole,S ,346,347,348,349,350,Renosterveld. Hill top,0,3,4,1500,B01,44,88,88,124,132,133,114,114,116,102,389,,0,2,"Overberg is in the same report of DHP, so careful, filter depending on question",,,05-Sep-2018,Multiple land uses,,South Africa,Western Cape,Swellendam,COASTAL RENOSTERBOSVELD,Fynbos,203
125,Overberg ,DHP,OB02,DHP_OB02,,,,-34.26160,20.27310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Overberg ,DHP,OB03,DHP_OB03,,,,-34.26010,20.29520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Overberg ,DHP,OC01,DHP_OC01,OVE_C01,2018-09-08,9:28,-34.42371,20.24429,Cuddeback,White -IR,11339E6003876,80,Tree,NW,406,407,408,409,410,Kloof side; Fynbos shrubland,3,3,20,6,C01,2,6,7,11,13,15,9,9,9,12,400,,0,1,"Overberg is in the same report of DHP, so careful, filter depending on question",,,08-Sep-2018,Multiple land uses,,South Africa,Western Cape,Swellendam,COASTAL RENOSTERBOSVELD,Fynbos,94
